2016-06-15	Why do Varroa mites prefer nurse bees?	mites host nurses mite preference show determined reproductive bees 
2016-06-01	B+WSN: Smart beehive with preliminary decision tree analysis for agriculture and honey bee health monitoring	data parameters algorithm network growing range biological important conditions 
2016-06-01	Sucrose sensitivity of honey bees is differently affected by dietary protein and a neonicotinoid pesticide	protein honey carbohydrate sucrose dietary unbalanced bee survival effects 
2016-06-01	Specific immune stimulation by endogenous bacteria in honey bees (Hymenoptera: Apidae)	bacteria immune bee immunomodulatory endogenous strains associated potential development 
2016-06-01	Sperm viability and gene expression in honey bee queens (Apis mellifera) following exposure to the neonicotinoid insecticide imidacloprid and the organophosphate acaricide coumaphos	viability doses sperm treated chemical queens expression compounds appear 
2016-06-01	Selective Behaviour of Honeybees in Acquiring European Propolis Plant Precursors	resins bud antimicrobial markers composition sources black chemical selective 
2016-06-01	Honeybees produce millimolar concentrations of non-neuronal acetylcholine for breeding: Possible adverse effects of neonicotinoids	food larval brood unknown degradation supplemented gland muscle adverse 
2016-06-01	Varroa destructor and viruses association in honey bee colonies under different climatic conditions	colonies virus climate subtropical bee infestation treatment evaluated influencing 
2016-06-01	Isoform-specific modulation of the chemical sensitivity of conserved TRPA1 channel in the major honeybee ectoparasitic mite, Tropilaelaps mercedesae	channel activated one mercedesae chemical compounds major honeybee sequences 
2016-06-01	Rapid and Reliable Method for Analyzing Acaricides in Honey-Based Products	solution range analytical standard ion acaricide practice royal determining 
2016-06-01	Food for pollinators: Quantifying the nectar and pollen resources of urban flower meadows	seed per flower resource nectar pollen mixes species meadows 
2016-05-31	Non-cultivated plants present a season-long route of pesticide exposure for honey bees	bees pollen growing neonicotinoid pollution levels honey foraging insecticides 
2016-05-07	MelissAR: Towards augmented visual analytics of honey bee behaviour	support relevant design bee effective based implementation reality system 
2016-05-01	The status of honey bee health in Italy: Results from the nationwide bee monitoring network	bee paralysis hive colony land mortality network second positively 
2016-05-01	Weakness and collapse of bee colonies in Brazil: Are there cases of CCD?	collapse colonies mainly pesticides associated possible bee studies pathogens 
2016-05-01	Chronic toxicity and physiological changes induced in the honey bee by the exposure to fipronil and Bacillus thuringiensis spores alone or combined	physiological enzyme spores effects combined fipronil chemical midgut activities 
2016-05-01	Acute exposure to selenium disrupts associative conditioning and long-term memory recall in honey bees (Apis mellifera)	selenium form conditioning ability memory heavy ng performance grown 
2016-05-01	A toolbox for quantitative gene expression in varroa destructor: RNA degradation in field samples and systematic analysis of reference gene stability	gene expression genes quality stable chain studies reverse important 
2016-05-01	Natural Varroa mite-surviving Apis mellifera honeybee populations	populations survival wild honeybee destructor mite largest documented devastating 
2016-05-01	Disease dynamics of honeybees with Varroa destructor as parasite and virus vector	virus honeybees parasitic reproductive population mathematical effects dynamics mites 
2016-05-01	Multiyear survey targeting disease incidence in US honey bees	bee paralysis across loads positive prevalence destructor disease slow 
2016-05-01	Modulation of pesticide response in honeybees	environmental variability conditions response physiological health within contribute single 
2018-02-15	A 3-year survey of Italian honey bee-collected pollen reveals widespread contamination by agricultural pesticides	environmental bee pesticides pesticide higher least dietary level fungicides 
2018-02-14	Study of the metatranscriptome of eight social and solitary wild bee species reveals novel viruses and bee parasites	viruses including wild virus discovered associated high stranded species 
2018-02-08	Short-Term Exposure to Lambda-Cyhalothrin Negatively Affects the Survival and Memory-Related Characteristics of Worker Bees Apis mellifera	
2018-02-08	Effects of neonicotinoid imidacloprid exposure on bumble bee (Hymenoptera: Apidae) queen survival and nest initiation	nest imidacloprid bumble queen reduced queens show become risk 
2018-02-01	The immunological dependence of plant-feeding animals on their host’s medical properties may explain part of honey bee colony losses	honey bee properties dependence medicinal secondary plant plants causative 
2018-02-01	Nosema ceranae disease of the honey bee (Apis mellifera)	pathology ceranae bee observations thought research honey individual well 
2018-02-01	Specialty oilseed crops provide an abundant source of pollen for pollinators and beneficial insects	crops oilseed beneficial pollen cuphea oilseeds produce grown officinalis 
2018-02-01	Reproduction of parasitic mites Varroa destructor in original and new honeybee hosts	host mite lack original hosts brood new reproduction infestations 
2018-02-01	Characterization of gut bacterial flora of Apis mellifera from north-west Pakistan	gut bees isolates beneficial bacteria bacterial microbiota honey situated 
2018-02-01	Stress decreases pollen foraging performance in honeybees	foraging pollen flight behaviour reduced metabolic higher gives amine 
2018-02-01	From field to food—will pesticide-contaminated pollen diet lead to a contamination of royal jelly?	fed contamination queen pesticides used concentrations low harvested traces 
2018-02-01	Genomes of the Hymenoptera	genomes assembly represent sequencing progress needed sequenced least genome 
2018-01-15	Classical and geometric morphometric methods reveal differences between specimens of Varroa destructor (Mesostigmata: Varroidae) from seven provinces of Iran	morphometric geometric specimens length used six difference located surface 
2018-01-07	Nutritional Physiology and Ecology of Honey Bees	bees honey pollen colony food form labor feed growing 
2018-01-02	Determining the minimum number of pollen grains needed for accurate honey bee (Apis mellifera) colony pollen pellet analysis	floral pollen taxonomic taxa minor grains count three standards 
2018-01-01	Using colony monitoring devices to evaluate the impacts of land use and nutritional value of forage on honey bee health	devices growing scales two traps monitor apiary weight health 
2018-01-01	Lactobacillus kunkeei strains decreased the infection by honey bee pathogens Paenibacillus larvae and Nosema ceranae	improve mixture infected larvae effect honey probiotics decrease prevention 
2018-01-01	Lethal effects of Cr(III) alone and in combination with propiconazole and clothianidin in honey bees	heavy propiconazole bee urban anthropogenic antagonistic low clothianidin neonicotinoid 
2018-01-01	Epormenis cestri secretions in Sebastiania schottiana trees cause mass death of honey bee Apis mellifera larvae in Uruguay	larvae nectar secretions affected located abundant mortality healthy bees 
2018-01-01	The impact of selected pesticides on honey bees	elements plant trace tested protection selected survival concentration impact 
2018-01-01	Primary data in pollination services mapping: potential service provision by honey bees (Apis mellifera) in Cumberland and Colchester, Nova Scotia	ecosystem model services data mapping utilized field resource using 
2018-01-01	Honey yield of different commercial apiaries treated with Lactobacillus salivarius A3iob, a new bee-probiotic strain	hives honey treated yield impact main fed higher bee 
2018-01-01	Honey bee (Apis mellifera) nurses do not consume pollens based on their nutritional quality	pollens nutritional nurses prefer liquid pollen coming presented whether 
2018-01-01	Mitigating effects of pollen during paraquat exposure on gene expression and pathogen prevalence in Apis mellifera L	paraquat gene mitigating reported especially oxidative genes survival viral 
2018-01-01	Effect of pollen extract supplementation on the varroatosis tolerance of honey bee (Apis mellifera) larvae reared in vitro	pollen tolerance bee loss effect weight complete seems impact 
2018-01-01	The first report of the prevalence of Nosema ceranae in Bulgaria	ceranae dominant main honey parts apis polymerase chain showed 
2018-01-01	Decline of bumble bees in northeastern North America, with special focus on Bombus terricola	records species conservation severe population may found decline latter 
2018-01-01	Comparative chronic toxicity of three neonicotinoids on New Zealand packaged honey bees	neonicotinoids weight population area environmental commonly comparative bees negative 
2018-01-01	Impact of beneficial bacteria supplementation on the gut microbiota, colony development and productivity of Apis mellifera L.	gut generation bee hives honey investigated microbiota field increase 
2018-01-01	COREMIC: A web-tool to search for a niche associated CORE MICrobiome	core set diverse across databases tool great bacteria case 
2018-01-01	The impact of restrictions on neonicotinoid and fipronil insecticides on pest management in maize, oilseed rape and sunflower in eight European Union regions	farmers case treatments seed pest management required restricted behalf 
2018-01-01	Metabolisation of thiamethoxam (a neonicotinoid pesticide) and interaction with the Chronic bee paralysis virus in honeybees	honeybees dose thiamethoxam viral increase synergistic investigated show pesticide 
2018-01-01	Bacterial communities associated with the ectoparasitic mites Varroa destructor and Tropilaelaps mercedesae of the honey bee (Apis mellifera)	bacteria mites bacterial taxonomic obtained operational genus using sequences 
2018-01-01	Increased survival of honeybees in the laboratory after simultaneous exposure to low doses of pesticides and bacteria	exposed thiacloprid insecticide simultaneously decreased bacterium also physiological showed 
2017-12-20	Neonicotinoid pesticides and nutritional stress synergistically reduce survival in honey bees	pesticide health nutritional stress nectar bee consumption quality access 
2017-12-15	Occurrence of pesticide residues in Spanish beeswax	old pesticide contaminated liquid applied chromatography pesticides beeswax combs 
2017-12-12	Presence of Apis rhabdovirus-1 in populations of pollinators and their parasites from two continents	bee shared presence virus found mites honey viral viruses 
2017-12-01	Comparative flight activities and pathogen load of two stocks of honey bees reared in gamma-irradiated combs	combs irradiation reared bee flight honey number stocks foraging 
2017-12-01	Behavioral responses of honey bees (Apis mellifera) to natural and synthetic xenobiotics in food	bees preference honey frequency five ubiquitous bee phytochemicals pesticides 
2017-12-01	Elucidating the mechanisms underlying the beneficial health effects of dietary pollen on honey bees (Apis mellifera) infested by Varroa mite ectoparasites	pollen effects honey observed bees colony bee possible incorporates 
2017-12-01	Recent spread of Varroa destructor virus-1, a honey bee pathogen, in the United States	present next generation second rates tested bee honey virus 
2017-12-01	A Varroa destructor protein atlas reveals molecular underpinnings of developmental transitions and sexual differentiation	protein developmental sex differentially bee proteins destructor honey biological 
2017-12-01	Peptide biomarkers used for the selective breeding of a complex polygenic trait in honey bees	markers protein select livestock genomic breeding stock hygienic integrating 
2017-12-01	An abbreviated SNP panel for ancestry assignment of honeybees (Apis mellifera)	semen single mixed bees genetic countries allele facilitated fail 
2017-12-01	Apitoxin harvest impairs hypopharyngeal gland structure in Apis mellifera honey bees	subjected ten harvest area treatment hypopharyngeal harvesting hives bees 
2017-12-01	Temporal dynamics of whole body residues of the neonicotinoid insecticide imidacloprid in live or dead honeybees	residues light decrease samples honeybees reduced acute left freezing 
2017-12-01	Chemical characterization and acaricidal activity of Thymus satureioides C. &amp; B. and Origanum elongatum E. &amp; M. (Lamiaceae) essential oils against Varroa destructor Anderson &amp; Trueman (Acari: Varroidae)	satureioides carvacrol composition essential thymol chemical growth foraging oils 
2017-12-01	Efficacy of extracts from eight economically important forestry species against grapevine downy mildew (Plasmopara viticola) and identification of active constituents	extracts active species eight acetate activity pathogen low compounds 
2017-12-01	Immunosuppression in Honeybee Queens by the Neonicotinoids Thiacloprid and Clothianidin	immunocompetence demonstrate colony queens rely leading thiacloprid crucial antimicrobial 
2017-12-01	Virus and dsRNA-triggered transcriptional responses reveal key components of honey bee antiviral defense	antiviral virus honey associated utilized role expression bee well 
