2016-06-15	Why do Varroa mites prefer nurse bees?	mites preference nurses host bees human due adult feed 
2016-06-01	B+WSN: Smart beehive with preliminary decision tree analysis for agriculture and honey bee health monitoring	data algorithm classification important range beehive biological development conditions 
2016-06-01	Sucrose sensitivity of honey bees is differently affected by dietary protein and a neonicotinoid pesticide	honey sucrose bee thiamethoxam unbalanced drug protein carbohydrate dietary 
2016-06-01	Specific immune stimulation by endogenous bacteria in honey bees (Hymenoptera: Apidae)	bacteria bee potential immune endogenous immunomodulatory development strains associated 
2016-06-01	Sperm viability and gene expression in honey bee queens (Apis mellifera) following exposure to the neonicotinoid insecticide imidacloprid and the organophosphate acaricide coumaphos	expression viability doses sperm chemical compounds genes coumaphos treated 
2016-06-01	Selective Behaviour of Honeybees in Acquiring European Propolis Plant Precursors	resins bud black antimicrobial markers plant chemical species selective 
2016-06-01	Honeybees produce millimolar concentrations of non-neuronal acetylcholine for breeding: Possible adverse effects of neonicotinoids	brood food content neonicotinoids smooth breeding unknown secretory hypopharyngeal 
2016-06-01	Varroa destructor and viruses association in honey bee colonies under different climatic conditions	treatment colonies received subtropical infestation virus temperate climate last 
2016-06-01	Isoform-specific modulation of the chemical sensitivity of conserved TRPA1 channel in the major honeybee ectoparasitic mite, Tropilaelaps mercedesae	channel mercedesae activated two arthropod sequences potential chemical ectoparasitic 
2016-06-01	Rapid and Reliable Method for Analyzing Acaricides in Honey-Based Products	analytical solution standard range limits method adsorption sorbent practice 
2016-06-01	Food for pollinators: Quantifying the nectar and pollen resources of urban flower meadows	mixes flower meadows nectar per resources seed produced resource 
2016-05-31	Non-cultivated plants present a season-long route of pesticide exposure for honey bees	pollen foraging pyrethroid exposure honey neonicotinoid levels pollinator plants 
2016-05-07	MelissAR: Towards augmented visual analytics of honey bee behaviour	bee based system support relevant honey implementation design reality 
2016-05-01	The status of honey bee health in Italy: Results from the nationwide bee monitoring network	bee mortality colony positively samples hive monitoring network higher 
2016-05-01	Weakness and collapse of bee colonies in Brazil: Are there cases of CCD?	causes mainly collapse recorded associated studies pesticides bee pathogens 
2016-05-01	Chronic toxicity and physiological changes induced in the honey bee by the exposure to fipronil and Bacillus thuringiensis spores alone or combined	physiological phosphate enzyme midgut activities fipronil dehydrogenase glucose spores 
2016-05-01	Acute exposure to selenium disrupts associative conditioning and long-term memory recall in honey bees (Apis mellifera)	selenium sublethal conditioning learning memory recall assay caused exposure 
2016-05-01	A toolbox for quantitative gene expression in varroa destructor: RNA degradation in field samples and systematic analysis of reference gene stability	gene stable expression genes chain reference four quality suitable 
2016-05-01	Natural Varroa mite-surviving Apis mellifera honeybee populations	destructor mite populations wild survival reported around review honeybee 
2016-05-01	Disease dynamics of honeybees with Varroa destructor as parasite and virus vector	honeybees virus effects parasitic honeybee mathematical dynamics phoretic adult 
2016-05-01	Multiyear survey targeting disease incidence in US honey bees	bee disease paralysis positive loads virus destructor prevalence pests 
2016-05-01	Modulation of pesticide response in honeybees	environmental variability conditions response honeybee assessment health pesticide physiological 
2018-02-15	A 3-year survey of Italian honey bee-collected pollen reveals widespread contamination by agricultural pesticides	pesticide bee higher least level samples positive dietary environmental 
