2016-06-15	Why do Varroa mites prefer nurse bees?	mites host bees mite preference nurses show pest real 
2016-06-01	B+WSN: Smart beehive with preliminary decision tree analysis for agriculture and honey bee health monitoring	data algorithm classification beehive network development pollutant sensor parameters 
2016-06-01	Sucrose sensitivity of honey bees is differently affected by dietary protein and a neonicotinoid pesticide	protein honey sucrose carbohydrate effects bee bees thiamethoxam unbalanced 
2016-06-01	Specific immune stimulation by endogenous bacteria in honey bees (Hymenoptera: Apidae)	bacteria potential endogenous immunomodulatory immune strains associated environmental bee 
2016-06-01	Sperm viability and gene expression in honey bee queens (Apis mellifera) following exposure to the neonicotinoid insecticide imidacloprid and the organophosphate acaricide coumaphos	doses queens viability compounds treated expression day coumaphos honey 
2016-06-01	Selective Behaviour of Honeybees in Acquiring European Propolis Plant Precursors	resins antimicrobial bud black selective composition chemical sources propolis 
2016-06-01	Honeybees produce millimolar concentrations of non-neuronal acetylcholine for breeding: Possible adverse effects of neonicotinoids	food brood content larval neonicotinoids gland secretory smooth jelly 
2016-06-01	Varroa destructor and viruses association in honey bee colonies under different climatic conditions	colonies treatment subtropical climate virus temperate infestation lower factor 
2016-06-01	Isoform-specific modulation of the chemical sensitivity of conserved TRPA1 channel in the major honeybee ectoparasitic mite, Tropilaelaps mercedesae	channel activated mercedesae arthropod one chemical compounds potential sequences 
2016-06-01	Rapid and Reliable Method for Analyzing Acaricides in Honey-Based Products	solution limits analytical range standard products method honey r2 
2016-06-01	Food for pollinators: Quantifying the nectar and pollen resources of urban flower meadows	flower per meadows species mixes resource nectar resources seed 
2016-05-31	Non-cultivated plants present a season-long route of pesticide exposure for honey bees	bees foraging honey pollen neonicotinoid insecticides levels pollution used 
2016-05-07	MelissAR: Towards augmented visual analytics of honey bee behaviour	bee support effective relevant reality implementation system honey based 
2016-05-01	The status of honey bee health in Italy: Results from the nationwide bee monitoring network	samples health land mortality positively related seasonal bee network 
2016-05-01	Weakness and collapse of bee colonies in Brazil: Are there cases of CCD?	collapse recorded pesticides colonies associated mainly causes possible bee 
2016-05-01	Chronic toxicity and physiological changes induced in the honey bee by the exposure to fipronil and Bacillus thuringiensis spores alone or combined	enzyme physiological effects phosphate spores combinations strain midgut biological 
2016-05-01	Acute exposure to selenium disrupts associative conditioning and long-term memory recall in honey bees (Apis mellifera)	selenium recall ability form bees conditioning exposure assay grown 
2016-05-01	A toolbox for quantitative gene expression in varroa destructor: RNA degradation in field samples and systematic analysis of reference gene stability	genes gene expression quality stable protocol suitable four chain 
2016-05-01	Natural Varroa mite-surviving Apis mellifera honeybee populations	populations destructor mite honeybee wild survival natural mites losses 
2016-05-01	Disease dynamics of honeybees with Varroa destructor as parasite and virus vector	honeybees mites parasitic population effects honeybee brood dynamics mathematical 
2016-05-01	Multiyear survey targeting disease incidence in US honey bees	disease paralysis bee across prevalence virus honey destructor loads 
2016-05-01	Modulation of pesticide response in honeybees	environmental variability physiological response assessment factors conditions honeybee risk 
2018-02-15	A 3-year survey of Italian honey bee-collected pollen reveals widespread contamination by agricultural pesticides	samples environmental pesticides least positive dietary honey bee level 
2018-02-14	Study of the metatranscriptome of eight social and solitary wild bee species reveals novel viruses and bee parasites	viruses including wild stranded solitary associated sequencing found species 
2018-02-08	Short-Term Exposure to Lambda-Cyhalothrin Negatively Affects the Survival and Memory-Related Characteristics of Worker Bees Apis mellifera	
2018-02-08	Effects of neonicotinoid imidacloprid exposure on bumble bee (Hymenoptera: Apidae) queen survival and nest initiation	bees bumble nest may queen foraging reduced study impatiens 
2018-02-01	The immunological dependence of plant-feeding animals on their host’s medical properties may explain part of honey bee colony losses	honey properties dependence secondary medicinal may plants bee plant 
2018-02-01	Nosema ceranae disease of the honey bee (Apis mellifera)	ceranae pathology thought research bee observations individual effects well 
2018-02-01	Specialty oilseed crops provide an abundant source of pollen for pollinators and beneficial insects	oilseed crops production beneficial cuphea potentially oilseeds grown alternative 
2018-02-01	Reproduction of parasitic mites Varroa destructor in original and new honeybee hosts	host mite infestations lack original trait brood reproduction hosts 
2018-02-01	Characterization of gut bacterial flora of Apis mellifera from north-west Pakistan	gut bees isolates microbiota beneficial honey bacteria guts situated 
2018-02-01	Stress decreases pollen foraging performance in honeybees	foraging pollen metabolic flight behaviour nectar higher gives amine 
2018-02-01	From field to food—will pesticide-contaminated pollen diet lead to a contamination of royal jelly?	used low contamination queen pesticides bee fed concentrations traces 
2018-02-01	Genomes of the Hymenoptera	genomes sequenced sequencing represent assembly genome least needed progress 
2018-01-15	Classical and geometric morphometric methods reveal differences between specimens of Varroa destructor (Mesostigmata: Varroidae) from seven provinces of Iran	morphometric geometric specimens length used analysis difference surface including 
2018-01-07	Nutritional Physiology and Ecology of Honey Bees	bees colony honey pollen food regulation done jelly division 
2018-01-02	Determining the minimum number of pollen grains needed for accurate honey bee (Apis mellifera) colony pollen pellet analysis	pollen floral taxonomic honey grains minor count taxa three 
2018-01-01	Using colony monitoring devices to evaluate the impacts of land use and nutritional value of forage on honey bee health	scales devices growing honey colony traps forage land used 
2018-01-01	Lactobacillus kunkeei strains decreased the infection by honey bee pathogens Paenibacillus larvae and Nosema ceranae	larvae improve mixture beneficial effect infected ceranae adult attractive 
2018-01-01	Lethal effects of Cr(III) alone and in combination with propiconazole and clothianidin in honey bees	heavy propiconazole anthropogenic antagonistic urban clothianidin combination toxicity mellifera 
2018-01-01	Epormenis cestri secretions in Sebastiania schottiana trees cause mass death of honey bee Apis mellifera larvae in Uruguay	larvae secretions nectar affected mortality bees abundant healthy colony 
2018-01-01	The impact of selected pesticides on honey bees	elements plant selected trace pesticides presence protection concentration impact 
2018-01-01	Primary data in pollination services mapping: potential service provision by honey bees (Apis mellifera) in Cumberland and Colchester, Nova Scotia	ecosystem model services utilized mapping data field inform run 
2018-01-01	Honey yield of different commercial apiaries treated with Lactobacillus salivarius A3iob, a new bee-probiotic strain	honey hives treated higher bees yield bee impact fed 
2018-01-01	Honey bee (Apis mellifera) nurses do not consume pollens based on their nutritional quality	pollens nutritional nurses protein pollen bees prefer diets three 
2018-01-01	Mitigating effects of pollen during paraquat exposure on gene expression and pathogen prevalence in Apis mellifera L	oxidative paraquat presence reported well especially pathogen genes effects 
2018-01-01	Effect of pollen extract supplementation on the varroatosis tolerance of honey bee (Apis mellifera) larvae reared in vitro	pollen tolerance weight larval bee loss seems complete laboratory 
2018-01-01	The first report of the prevalence of Nosema ceranae in Bulgaria	ceranae honey dominant country samples species main parts apis 
2018-01-01	Decline of bumble bees in northeastern North America, with special focus on Bombus terricola	conservation decline regions species may records population found half 
2018-01-01	Comparative chronic toxicity of three neonicotinoids on New Zealand packaged honey bees	weight bees area population neonicotinoids environmental three comparative brood 
2018-01-01	Impact of beneficial bacteria supplementation on the gut microbiota, colony development and productivity of Apis mellifera L.	gut honey generation field brood increase bees pollen bee 
2018-01-01	COREMIC: A web-tool to search for a niche associated CORE MICrobiome	identify diverse core set used related across soils great 
2018-01-01	The impact of restrictions on neonicotinoid and fipronil insecticides on pest management in maize, oilseed rape and sunflower in eight European Union regions	case treatments farmers restricted seed alternative published three growing 
2018-01-01	Metabolisation of thiamethoxam (a neonicotinoid pesticide) and interaction with the Chronic bee paralysis virus in honeybees	viral honeybees increase dose thiamethoxam synergistic show honeybee investigated 
