2016-06-15	Why do Varroa mites prefer nurse bees?	show mites host preference nurses bees emerged well feed 
2016-06-01	B+WSN: Smart beehive with preliminary decision tree analysis for agriculture and honey bee health monitoring	data algorithm classification range parameters led network conditions short 
2016-06-01	Sucrose sensitivity of honey bees is differently affected by dietary protein and a neonicotinoid pesticide	protein sucrose bee dietary carbohydrate unbalanced thiamethoxam honey effects 
2016-06-01	Specific immune stimulation by endogenous bacteria in honey bees (Hymenoptera: Apidae)	bee bacteria potential environmental strains endogenous immunomodulatory immune associated 
2016-06-01	Sperm viability and gene expression in honey bee queens (Apis mellifera) following exposure to the neonicotinoid insecticide imidacloprid and the organophosphate acaricide coumaphos	viability expression bee honey sperm compounds genes chemical treated 
2016-06-01	Selective Behaviour of Honeybees in Acquiring European Propolis Plant Precursors	resins bud markers propolis chemical black resin selective antimicrobial 
2016-06-01	Honeybees produce millimolar concentrations of non-neuronal acetylcholine for breeding: Possible adverse effects of neonicotinoids	brood neonicotinoids content gland larval food concentrations smooth muscle 
2016-06-01	Varroa destructor and viruses association in honey bee colonies under different climatic conditions	climate subtropical colonies virus treatment temperate received bee infestation 
2016-06-01	Isoform-specific modulation of the chemical sensitivity of conserved TRPA1 channel in the major honeybee ectoparasitic mite, Tropilaelaps mercedesae	mercedesae channel major compounds sequences activated two arthropod ectoparasitic 
2016-06-01	Rapid and Reliable Method for Analyzing Acaricides in Honey-Based Products	analytical products range limits standard solution method yield compounds 
2016-06-01	Food for pollinators: Quantifying the nectar and pollen resources of urban flower meadows	species meadows resources floral flower produced resource mixes per 
2016-05-31	Non-cultivated plants present a season-long route of pesticide exposure for honey bees	pollen bees foraging growing pyrethroid exposure honey levels pollinator 
2016-05-07	MelissAR: Towards augmented visual analytics of honey bee behaviour	bee based honey design implementation relevant reality support system 
2016-05-01	The status of honey bee health in Italy: Results from the nationwide bee monitoring network	bee colony mortality hive paralysis related second network samples 
2016-05-01	Weakness and collapse of bee colonies in Brazil: Are there cases of CCD?	bee associated studies causes collapse colonies mainly recorded pathogens 
2016-05-01	Chronic toxicity and physiological changes induced in the honey bee by the exposure to fipronil and Bacillus thuringiensis spores alone or combined	enzyme physiological effects bacterial phosphate combined glucose biological midgut 
2016-05-01	Acute exposure to selenium disrupts associative conditioning and long-term memory recall in honey bees (Apis mellifera)	selenium exposure memory ability form conditioning recall ng grown 
2016-05-01	A toolbox for quantitative gene expression in varroa destructor: RNA degradation in field samples and systematic analysis of reference gene stability	genes gene stable quality reference chain four expression suitable 
2016-05-01	Natural Varroa mite-surviving Apis mellifera honeybee populations	honeybee populations mite destructor survival wild mites losses worldwide 
2016-05-01	Disease dynamics of honeybees with Varroa destructor as parasite and virus vector	honeybee honeybees mites parasitic brood population mathematical reproductive adult 
2016-05-01	Multiyear survey targeting disease incidence in US honey bees	bee paralysis positive destructor loads prevalence across disease baseline 
2016-05-01	Modulation of pesticide response in honeybees	environmental physiological response variability risk conditions factors pesticide bee 
2018-02-15	A 3-year survey of Italian honey bee-collected pollen reveals widespread contamination by agricultural pesticides	samples bee pesticide level higher survey apiaries pollen pesticides 
2018-02-14	Study of the metatranscriptome of eight social and solitary wild bee species reveals novel viruses and bee parasites	viruses wild including solitary species associated diversity high virus 
2018-02-08	Short-Term Exposure to Lambda-Cyhalothrin Negatively Affects the Survival and Memory-Related Characteristics of Worker Bees Apis mellifera	
2018-02-08	Effects of neonicotinoid imidacloprid exposure on bumble bee (Hymenoptera: Apidae) queen survival and nest initiation	nest imidacloprid may queen reduced study queens bumble foraging 
2018-02-01	The immunological dependence of plant-feeding animals on their host’s medical properties may explain part of honey bee colony losses	honey dependence secondary medicinal properties declines plants bee may 
2018-02-01	Nosema ceranae disease of the honey bee (Apis mellifera)	bee pathology thought ceranae individual effects observations well infection 
2018-02-01	Specialty oilseed crops provide an abundant source of pollen for pollinators and beneficial insects	crops oilseed beneficial cuphea oilseeds napus alternative produce natural 
2018-02-01	Reproduction of parasitic mites Varroa destructor in original and new honeybee hosts	host mite reproduction trait infestations hosts brood lack original 
2018-02-01	Characterization of gut bacterial flora of Apis mellifera from north-west Pakistan	gut microbiota isolates bees beneficial bacteria families maintenance situated 
2018-02-01	Stress decreases pollen foraging performance in honeybees	foraging pollen flight nectar reduced metabolic behaviour higher stressed 
2018-02-01	From field to food—will pesticide-contaminated pollen diet lead to a contamination of royal jelly?	used bee contamination fed pesticides low concentrations queen detections 
2018-02-01	Genomes of the Hymenoptera	genomes needed least represent progress assembly sequenced sequencing genome 
2018-01-15	Classical and geometric morphometric methods reveal differences between specimens of Varroa destructor (Mesostigmata: Varroidae) from seven provinces of Iran	morphometric geometric specimens used length located difference methods six 
2018-01-07	Nutritional Physiology and Ecology of Honey Bees	bees honey pollen colony like shows form labor royal 
2018-01-02	Determining the minimum number of pollen grains needed for accurate honey bee (Apis mellifera) colony pollen pellet analysis	taxonomic taxa pollen floral bee grains count minor number 
2018-01-01	Using colony monitoring devices to evaluate the impacts of land use and nutritional value of forage on honey bee health	devices scales honey weight traps forage determined apiary apiaries 
2018-01-01	Lactobacillus kunkeei strains decreased the infection by honey bee pathogens Paenibacillus larvae and Nosema ceranae	larvae mixture beneficial effect improve adult infected ceranae honey 
2018-01-01	Lethal effects of Cr(III) alone and in combination with propiconazole and clothianidin in honey bees	heavy propiconazole bee anthropogenic antagonistic toxicity urban low pesticides 
2018-01-01	Epormenis cestri secretions in Sebastiania schottiana trees cause mass death of honey bee Apis mellifera larvae in Uruguay	nectar mortality larvae secretions located abundant bees healthy affected 
2018-01-01	The impact of selected pesticides on honey bees	elements pesticides trace selected study presence plant bee impact 
2018-01-01	Primary data in pollination services mapping: potential service provision by honey bees (Apis mellifera) in Cumberland and Colchester, Nova Scotia	ecosystem services data model utilized mapping field resource using 
2018-01-01	Honey yield of different commercial apiaries treated with Lactobacillus salivarius A3iob, a new bee-probiotic strain	hives higher treated honey bees yield impact fed bee 
2018-01-01	Honey bee (Apis mellifera) nurses do not consume pollens based on their nutritional quality	pollens nutritional bees nurses three diets different consume nurse 
2018-01-01	Mitigating effects of pollen during paraquat exposure on gene expression and pathogen prevalence in Apis mellifera L	oxidative paraquat especially reported survival pathogen mitigating pollen gene 
2018-01-01	Effect of pollen extract supplementation on the varroatosis tolerance of honey bee (Apis mellifera) larvae reared in vitro	bee pollen tolerance loss weight seems supplementation complete physiological 
2018-01-01	The first report of the prevalence of Nosema ceranae in Bulgaria	ceranae bee apis honey main polymerase showed chain samples 
2018-01-01	Decline of bumble bees in northeastern North America, with special focus on Bombus terricola	conservation severe records may regions found species decline greatest 
2018-01-01	Comparative chronic toxicity of three neonicotinoids on New Zealand packaged honey bees	weight neonicotinoids bees area comparative detect three size population 
2018-01-01	Impact of beneficial bacteria supplementation on the gut microbiota, colony development and productivity of Apis mellifera L.	gut bee field increase brood microbiota hives generation bees 
2018-01-01	COREMIC: A web-tool to search for a niche associated CORE MICrobiome	core set identify soils taxa great databases habitat available 
2018-01-01	The impact of restrictions on neonicotinoid and fipronil insecticides on pest management in maize, oilseed rape and sunflower in eight European Union regions	farmers case treatments seed restricted management behalf growing perceived 
2018-01-01	Metabolisation of thiamethoxam (a neonicotinoid pesticide) and interaction with the Chronic bee paralysis virus in honeybees	honeybees thiamethoxam viral increase show exposed investigated synergistic pesticide 
2018-01-01	Bacterial communities associated with the ectoparasitic mites Varroa destructor and Tropilaelaps mercedesae of the honey bee (Apis mellifera)	mites bacteria taxonomic operational obtained bacterial genus destructor family 
2018-01-01	Increased survival of honeybees in the laboratory after simultaneous exposure to low doses of pesticides and bacteria	exposed effects simultaneously agents showed thiacloprid farming different decreased 
2017-12-20	Neonicotinoid pesticides and nutritional stress synergistically reduce survival in honey bees	pesticide bee nectar nutritional food stress synergistically consumption access 
2017-12-15	Occurrence of pesticide residues in Spanish beeswax	old contaminated combs pesticide beeswax mass liquid detected used 
2017-12-12	Presence of Apis rhabdovirus-1 in populations of pollinators and their parasites from two continents	bee destructor found shared mellifera mites bees presence impacts 
2017-12-01	Comparative flight activities and pathogen load of two stocks of honey bees reared in gamma-irradiated combs	combs irradiation reared foraging bee flight bees impact number 
2017-12-01	Behavioral responses of honey bees (Apis mellifera) to natural and synthetic xenobiotics in food	bees preference bee phytochemicals floral concentrations ubiquitous frequency pesticides 
2017-12-01	Elucidating the mechanisms underlying the beneficial health effects of dietary pollen on honey bees (Apis mellifera) infested by Varroa mite ectoparasites	pollen observed effects honey bee colony bees possible responsible 
2017-12-01	Recent spread of Varroa destructor virus-1, a honey bee pathogen, in the United States	present bee rates generation second tested next wing viruses 
2017-12-01	A Varroa destructor protein atlas reveals molecular underpinnings of developmental transitions and sexual differentiation	protein developmental proteins sex differentially honey destructor biological bee 
2017-12-01	Peptide biomarkers used for the selective breeding of a complex polygenic trait in honey bees	markers select breeding genomic hygienic protein stock livestock expression 
2017-12-01	An abbreviated SNP panel for ancestry assignment of honeybees (Apis mellifera)	semen single countries mixed bees genetic derived allele drones 
2017-12-01	Apitoxin harvest impairs hypopharyngeal gland structure in Apis mellifera honey bees	treatment bees harvesting number hypopharyngeal harvest subjected ten hives 
2017-12-01	Temporal dynamics of whole body residues of the neonicotinoid insecticide imidacloprid in live or dead honeybees	residues light decrease honeybees acute exposure reduced significantly samples 
2017-12-01	Chemical characterization and acaricidal activity of Thymus satureioides C. &amp; B. and Origanum elongatum E. &amp; M. (Lamiaceae) essential oils against Varroa destructor Anderson &amp; Trueman (Acari: Varroidae)	satureioides carvacrol composition thymol growth foraging chemical effect essential 
2017-12-01	Efficacy of extracts from eight economically important forestry species against grapevine downy mildew (Plasmopara viticola) and identification of active constituents	extracts compounds pathogen active acetate eight acid showed low 
2017-12-01	Immunosuppression in Honeybee Queens by the Neonicotinoids Thiacloprid and Clothianidin	colony queens demonstrate affect immunocompetence severely defence possibly since 
2017-12-01	Virus and dsRNA-triggered transcriptional responses reveal key components of honey bee antiviral defense	antiviral virus bee genes utilized well role associated expression 
2017-12-01	Larval honey bees infected with Nosema ceranae have increased vitellogenin titers as young adults	elevated adult levels significantly old titers hemolymph infection treated 
2017-12-01	Single-stranded RNA viruses infecting the invasive Argentine ant, Linepithema humile	viruses virus confirmed ants ant examined host novel presence 
2017-12-01	Invasive plants as potential food resource for native pollinators: A case study with two invasive species and a generalist bumble bee	invasive plant foraging acid pollen differences according amino common 
2017-12-01	Colony adaptive response to simulated heat waves and consequences at the individual level in honeybees (Apis mellifera)	heat individual foraging recruitment activity increase levels observed assessing 
2017-12-01	Neonicotinoid-induced pathogen susceptibility is mitigated by Lactobacillus plantarum immune stimulation in a Drosophila melanogaster model	melanogaster exposure survival heat bacterial neonicotinoid deficiency massive reduce 
2017-12-01	Sublethal Effects of the Neonicotinoid Insecticide Thiamethoxam on the Transcriptome of the Honey Bees (Hymenoptera: Apidae)	insecticides analysis thiamethoxam molecular widely drug neonicotinoid honey including 
2017-12-01	Partitioning the roles of CYP6G1 and gut microbes in the metabolism of the insecticide imidacloprid in Drosophila melanogaster	metabolites gene metabolism oxidative shown within metabolic produced question 
2017-12-01	Honey bee pathogens in Ghana and the presence of contaminated beeswax	destructor populations bee molecular survey plutonius nationwide monitoring performed 
2017-12-01	The pesticide flupyradifurone impairs olfactory learning in Asian honey bees (Apis cerana) exposed as larvae or as adults	dose lower doses learning olfactory safer resulted tested average 
2017-12-01	The challenges of predicting pesticide exposure of honey bees at landscape level	crops exposure late evaluate able pesticides pesticide boscalid dimethoate 
2017-12-01	Honey bees dance faster for pollen that complements colony essential fatty acid deficiency	pollen pollens foragers colony four rates balance novel bees 
2017-12-01	Vegetation Management and Host Density Influence Bee-Parasite Interactions in Urban Gardens	phorid bees bee bumble parasitism local honey urban correlate 
2017-12-01	ATP-sensitive inwardly rectifying potassium channel regulation of viral infections in honey bees	bee immune increases model response treatment infection significant viral 
2017-12-01	Local ecological knowledge reveals effects of policy-driven land use and cover change on beekeepers in Costa Rica	change outcomes conservation land policies resources economic provides impacts 
2017-12-01	A real-time PCR method for quantification of the total and major variant strains of the deformed wing virus	total varying virus assays specific time deformed real method 
2017-12-01	Field-relevant doses of the systemic insecticide fipronil and fungicide pyraclostrobin impair mandibular and hypopharyngeal glands in nurse honeybees (Apis mellifera)	glands nurse hypopharyngeal colony pesticide secretion acini secretory reservoir 
2017-12-01	Do managed bees have negative effects on wild bees?: A systematic review of the literature	managed effects bees negative reported wild reporting topical plant 
2017-12-01	Nosema ceranae, Fipronil and their combination compromise honey bee reproduction via changes in male physiology	combination effects physiology semen generalized exposure alone poor moderate 
2017-12-01	The heat shock response and humoral immune response are mutually antagonistic in honey bees	abdomen shock expression results heat found stress multiple bee 
2017-12-01	Protein nutrition governs within-host race of honey bee pathogens	spore infected negative virus infections reduced ceranae loads bees 
2017-12-01	Bees of Maine, with a State Species Checklist	records bee since species taxa present surveys future climate 
2017-11-29	Landscape predictors of pathogen prevalence and range contractions in US bumblebees	prevalence contractions greater usage pathogen declining fungicide species range 
2017-11-15	Monitoring colony-level effects of sublethal pesticide exposure on honey bees	hive detect hives internal methods effects scales daily resources 
2017-11-01	Diagnosis and distribution of the Apis mellifera filamentous virus (AmFV) in honey bees (Apis mellifera) in China	geographical infection presence prevalence south distribution significantly samples cerana 
2017-11-01	Dietary amino acid and vitamin complex protects honey bee from immunosuppression caused by Nosema ceranae	vitamin amino bee day ceranae expression complex bees peptides 
2017-11-01	Complete mitochondrial genome sequence of Aethina tumida (Coleoptera: Nitidulidae), a beekeeping pest	protein sequence genetic mitochondrial species pest full oxidative contains 
2017-11-01	Chemical and cultural control of Tropilaelaps mercedesae mites in honeybee (Apis mellifera) colonies in Northern Thailand	reduced may significantly control cultural nucleus used mite conditions 
