2016-06-15	Why do Varroa mites prefer nurse bees?	mites mite nurses preference show host adult benefit significance 
2016-06-01	B+WSN: Smart beehive with preliminary decision tree analysis for agriculture and honey bee health monitoring	data algorithm beehive important environmental parameters conditions pollutant short 
2016-06-01	Sucrose sensitivity of honey bees is differently affected by dietary protein and a neonicotinoid pesticide	protein sucrose unbalanced carbohydrate dietary thiamethoxam food survival colony 
2016-06-01	Specific immune stimulation by endogenous bacteria in honey bees (Hymenoptera: Apidae)	immune bacteria endogenous immunomodulatory potential environmental strains development associated 
2016-06-01	Sperm viability and gene expression in honey bee queens (Apis mellifera) following exposure to the neonicotinoid insecticide imidacloprid and the organophosphate acaricide coumaphos	expression doses viability queens compounds chemical day treated genes 
2016-06-01	Selective Behaviour of Honeybees in Acquiring European Propolis Plant Precursors	resins black bud antimicrobial species behavior selective chemical markers 
2016-06-01	Honeybees produce millimolar concentrations of non-neuronal acetylcholine for breeding: Possible adverse effects of neonicotinoids	food brood neonicotinoids larval concentrations content gland clothianidin thiacloprid 
2016-06-01	Varroa destructor and viruses association in honey bee colonies under different climatic conditions	colonies subtropical climate treatment received virus infestation temperate able 
2016-06-01	Isoform-specific modulation of the chemical sensitivity of conserved TRPA1 channel in the major honeybee ectoparasitic mite, Tropilaelaps mercedesae	mercedesae channel one activated two sequences potential ectoparasitic arthropod 
2016-06-01	Rapid and Reliable Method for Analyzing Acaricides in Honey-Based Products	analytical products range limits solution method standard detection adsorption 
2016-06-01	Food for pollinators: Quantifying the nectar and pollen resources of urban flower meadows	mixes meadows pollen seed resource nectar flower produced per 
2016-05-31	Non-cultivated plants present a season-long route of pesticide exposure for honey bees	pollen foraging neonicotinoid levels plants exposure pollution pyrethroid growing 
2016-05-07	MelissAR: Towards augmented visual analytics of honey bee behaviour	based support system design effective reality implementation relevant augmented 
2016-05-01	The status of honey bee health in Italy: Results from the nationwide bee monitoring network	colony mortality health land hive network second paralysis monitoring 
2016-05-01	Weakness and collapse of bee colonies in Brazil: Are there cases of CCD?	collapse possible mainly colonies studies associated recorded causes pesticides 
2016-05-01	Chronic toxicity and physiological changes induced in the honey bee by the exposure to fipronil and Bacillus thuringiensis spores alone or combined	physiological enzyme effects bacterial phosphate spores days may environmental 
2016-05-01	Acute exposure to selenium disrupts associative conditioning and long-term memory recall in honey bees (Apis mellifera)	selenium sublethal exposure memory conditioning learning ability form recall 
2016-05-01	A toolbox for quantitative gene expression in varroa destructor: RNA degradation in field samples and systematic analysis of reference gene stability	genes expression gene stable high studies reference quality chain 
2016-05-01	Natural Varroa mite-surviving Apis mellifera honeybee populations	populations destructor mite survival wild threat mellifera mites worldwide 
2016-05-01	Disease dynamics of honeybees with Varroa destructor as parasite and virus vector	virus effects infections mites brood reproductive population phoretic parasitic 
2016-05-01	Multiyear survey targeting disease incidence in US honey bees	paralysis disease virus prevalence destructor across loads positive beekeepers 
2016-05-01	Modulation of pesticide response in honeybees	physiological environmental pesticide factors response health risk assessment conditions 
2018-02-15	A 3-year survey of Italian honey bee-collected pollen reveals widespread contamination by agricultural pesticides	pesticide samples environmental pesticides pollen higher least survey detected 
2018-02-14	Study of the metatranscriptome of eight social and solitary wild bee species reveals novel viruses and bee parasites	viruses wild including species diversity solitary discovered sequencing stranded 
2018-02-08	Short-Term Exposure to Lambda-Cyhalothrin Negatively Affects the Survival and Memory-Related Characteristics of Worker Bees Apis mellifera	
2018-02-08	Effects of neonicotinoid imidacloprid exposure on bumble bee (Hymenoptera: Apidae) queen survival and nest initiation	nest bumble queen may reduced exposure survival foraging imidacloprid 
2018-02-01	The immunological dependence of plant-feeding animals on their host’s medical properties may explain part of honey bee colony losses	properties plants also colony plant declines may dependence medicinal 
2018-02-01	Nosema ceranae disease of the honey bee (Apis mellifera)	ceranae pathology observations infection thought health effects colony high 
2018-02-01	Specialty oilseed crops provide an abundant source of pollen for pollinators and beneficial insects	oilseed pollen crops production beneficial napus potentially natural protein 
2018-02-01	Reproduction of parasitic mites Varroa destructor in original and new honeybee hosts	host reproduction mite trait brood hosts lack due original 
2018-02-01	Characterization of gut bacterial flora of Apis mellifera from north-west Pakistan	gut beneficial bacteria isolates bacterial microbiota also several worker 
2018-02-01	Stress decreases pollen foraging performance in honeybees	foraging pollen higher nectar flight behaviour metabolic reduced stressed 
2018-02-01	From field to food—will pesticide-contaminated pollen diet lead to a contamination of royal jelly?	used low queen fed pesticides contamination concentrations originating subjected 
2018-02-01	Genomes of the Hymenoptera	genomes least needed progress represent assembly sequenced genome sequencing 
2018-01-15	Classical and geometric morphometric methods reveal differences between specimens of Varroa destructor (Mesostigmata: Varroidae) from seven provinces of Iran	morphometric geometric specimens used analysis length difference including located 
2018-01-07	Nutritional Physiology and Ecology of Honey Bees	pollen colony food secretions shows labor division growing regulation 
2018-01-02	Determining the minimum number of pollen grains needed for accurate honey bee (Apis mellifera) colony pollen pellet analysis	pollen floral taxa count three minor grains taxonomic number 
2018-01-01	Using colony monitoring devices to evaluate the impacts of land use and nutritional value of forage on honey bee health	colony pollen devices scales growing used weight health two 
2018-01-01	Lactobacillus kunkeei strains decreased the infection by honey bee pathogens Paenibacillus larvae and Nosema ceranae	larvae infected beneficial adult improve ceranae mixture effect laboratory 
2018-01-01	Lethal effects of Cr(III) alone and in combination with propiconazole and clothianidin in honey bees	heavy propiconazole antagonistic anthropogenic combination urban clothianidin agricultural pesticides 
2018-01-01	Epormenis cestri secretions in Sebastiania schottiana trees cause mass death of honey bee Apis mellifera larvae in Uruguay	nectar mortality larvae secretions located affected colony larval abundant 
2018-01-01	The impact of selected pesticides on honey bees	pesticides plant elements concentration trace selected presence study tested 
2018-01-01	Primary data in pollination services mapping: potential service provision by honey bees (Apis mellifera) in Cumberland and Colchester, Nova Scotia	ecosystem data model services using resource field utilized mapping 
2018-01-01	Honey yield of different commercial apiaries treated with Lactobacillus salivarius A3iob, a new bee-probiotic strain	hives treated higher main yield impact fed several alternative 
2018-01-01	Honey bee (Apis mellifera) nurses do not consume pollens based on their nutritional quality	nutritional pollens nurses protein pollen diets liquid prefer different 
2018-01-01	Mitigating effects of pollen during paraquat exposure on gene expression and pathogen prevalence in Apis mellifera L	gene oxidative expression genes mitigating paraquat survival pathogen presence 
2018-01-01	Effect of pollen extract supplementation on the varroatosis tolerance of honey bee (Apis mellifera) larvae reared in vitro	pollen tolerance larval loss weight development effect nutrition study 
2018-01-01	The first report of the prevalence of Nosema ceranae in Bulgaria	ceranae species apis results polymerase chain main showed country 
2018-01-01	Decline of bumble bees in northeastern North America, with special focus on Bombus terricola	conservation species severe may found records decline regions population 
2018-01-01	Comparative chronic toxicity of three neonicotinoids on New Zealand packaged honey bees	population environmental weight sublethal size neonicotinoids exposure effects area 
2018-01-01	Impact of beneficial bacteria supplementation on the gut microbiota, colony development and productivity of Apis mellifera L.	gut brood investigated increase field hives microbiota generation pollen 
2018-01-01	COREMIC: A web-tool to search for a niche associated CORE MICrobiome	set diverse related used across core using identify case 
2018-01-01	The impact of restrictions on neonicotinoid and fipronil insecticides on pest management in maize, oilseed rape and sunflower in eight European Union regions	seed farmers required restricted case treatments management alternative pest 
2018-01-01	Metabolisation of thiamethoxam (a neonicotinoid pesticide) and interaction with the Chronic bee paralysis virus in honeybees	thiamethoxam increase viral dose synergistic show pesticides pesticide exposure 
2018-01-01	Bacterial communities associated with the ectoparasitic mites Varroa destructor and Tropilaelaps mercedesae of the honey bee (Apis mellifera)	mites bacteria bacterial taxonomic operational genus sequences obtained destructor 
2018-01-01	Increased survival of honeybees in the laboratory after simultaneous exposure to low doses of pesticides and bacteria	exposed physiological thiacloprid effects farming survival insecticide agricultural show 
2017-12-20	Neonicotinoid pesticides and nutritional stress synergistically reduce survival in honey bees	stress haemolymph nutritional pesticide nectar synergistically access consumption expose 
2017-12-15	Occurrence of pesticide residues in Spanish beeswax	old pesticide contaminated beeswax used combs pesticides mass applied 
2017-12-12	Presence of Apis rhabdovirus-1 in populations of pollinators and their parasites from two continents	mites mellifera destructor presence found virus viruses shared impacts 
2017-12-01	Comparative flight activities and pathogen load of two stocks of honey bees reared in gamma-irradiated combs	combs irradiation reared foraging flight colonies may pollen number 
2017-12-01	Behavioral responses of honey bees (Apis mellifera) to natural and synthetic xenobiotics in food	pesticides preference xenobiotic risk ubiquitous concentrations phytochemicals may five 
2017-12-01	Elucidating the mechanisms underlying the beneficial health effects of dietary pollen on honey bees (Apis mellifera) infested by Varroa mite ectoparasites	pollen effects observed possible mite colony transcriptomic resins rich 
2017-12-01	Recent spread of Varroa destructor virus-1, a honey bee pathogen, in the United States	present rates tested second virus colonies next generation wing 
2017-12-01	A Varroa destructor protein atlas reveals molecular underpinnings of developmental transitions and sexual differentiation	protein developmental proteins destructor differentially biological sex functional peptides 
2017-12-01	Peptide biomarkers used for the selective breeding of a complex polygenic trait in honey bees	markers protein breeding genomic hygienic livestock using expression select 
2017-12-01	An abbreviated SNP panel for ancestry assignment of honeybees (Apis mellifera)	semen single mixed countries genetic polymorphisms facilitated proportions comparable 
2017-12-01	Apitoxin harvest impairs hypopharyngeal gland structure in Apis mellifera honey bees	subjected treatment harvesting hives ten harvest number hypopharyngeal area 
2017-12-01	Temporal dynamics of whole body residues of the neonicotinoid insecticide imidacloprid in live or dead honeybees	residues samples light decrease exposure reduced acute imidacloprid significantly 
2017-12-01	Chemical characterization and acaricidal activity of Thymus satureioides C. &amp; B. and Origanum elongatum E. &amp; M. (Lamiaceae) essential oils against Varroa destructor Anderson &amp; Trueman (Acari: Varroidae)	carvacrol satureioides composition essential activity thymol foraging chemical effect 
2017-12-01	Efficacy of extracts from eight economically important forestry species against grapevine downy mildew (Plasmopara viticola) and identification of active constituents	pathogen compounds species active extracts activity low acid showed 
