2016-06-15	Why do Varroa mites prefer nurse bees?	mites nurses host mite preference show due pest adapted 
2016-06-01	B+WSN: Smart beehive with preliminary decision tree analysis for agriculture and honey bee health monitoring	data algorithm classification important beehive parameters based growing term 
2016-06-01	Sucrose sensitivity of honey bees is differently affected by dietary protein and a neonicotinoid pesticide	protein sucrose dietary food carbohydrate drug effects thiamethoxam colony 
2016-06-01	Specific immune stimulation by endogenous bacteria in honey bees (Hymenoptera: Apidae)	immune bacteria strains potential species immunomodulatory endogenous environmental associated 
2016-06-01	Sperm viability and gene expression in honey bee queens (Apis mellifera) following exposure to the neonicotinoid insecticide imidacloprid and the organophosphate acaricide coumaphos	expression queens viability doses treated coumaphos compounds sperm chemical 
2016-06-01	Selective Behaviour of Honeybees in Acquiring European Propolis Plant Precursors	resins bud antimicrobial black behavior composition plant species chemical 
2016-06-01	Honeybees produce millimolar concentrations of non-neuronal acetylcholine for breeding: Possible adverse effects of neonicotinoids	food brood larval gland neonicotinoids content muscle smooth secretory 
2016-06-01	Varroa destructor and viruses association in honey bee colonies under different climatic conditions	colonies treatment subtropical climate virus temperate received infestation reduced 
2016-06-01	Isoform-specific modulation of the chemical sensitivity of conserved TRPA1 channel in the major honeybee ectoparasitic mite, Tropilaelaps mercedesae	mercedesae channel two sequences chemical activated one compounds major 
2016-06-01	Rapid and Reliable Method for Analyzing Acaricides in Honey-Based Products	analytical method products limits solution range standard analysis acaricide 
2016-06-01	Food for pollinators: Quantifying the nectar and pollen resources of urban flower meadows	pollen mixes flower resource seed species per meadows resources 
2016-05-31	Non-cultivated plants present a season-long route of pesticide exposure for honey bees	pollen neonicotinoid foraging pyrethroid pollution exposure growing insecticides used 
2016-05-07	MelissAR: Towards augmented visual analytics of honey bee behaviour	support system design effective relevant based implementation reality present 
2016-05-01	The status of honey bee health in Italy: Results from the nationwide bee monitoring network	colony health hive mortality environmental presence second network monitoring 
2016-05-01	Weakness and collapse of bee colonies in Brazil: Are there cases of CCD?	collapse pesticides studies causes recorded mainly colonies possible pathogens 
2016-05-01	Chronic toxicity and physiological changes induced in the honey bee by the exposure to fipronil and Bacillus thuringiensis spores alone or combined	physiological enzyme effects phosphate bacterial spores days strain combinations 
2016-05-01	Acute exposure to selenium disrupts associative conditioning and long-term memory recall in honey bees (Apis mellifera)	selenium exposure sublethal memory learning conditioning form recall nectar 
2016-05-01	A toolbox for quantitative gene expression in varroa destructor: RNA degradation in field samples and systematic analysis of reference gene stability	gene genes expression quality stable chain high studies reference 
2016-05-01	Natural Varroa mite-surviving Apis mellifera honeybee populations	populations destructor survival wild mite review mites pest apiculture 
2016-05-01	Disease dynamics of honeybees with Varroa destructor as parasite and virus vector	virus mites parasitic phoretic brood effects adult infections dynamics 
2016-05-01	Multiyear survey targeting disease incidence in US honey bees	disease paralysis positive loads virus destructor prevalence across diseases 
2016-05-01	Modulation of pesticide response in honeybees	environmental assessment pesticide physiological variability factors conditions response risk 
2018-02-15	A 3-year survey of Italian honey bee-collected pollen reveals widespread contamination by agricultural pesticides	pesticide environmental pesticides pollen samples positive higher dietary health 
2018-02-14	Study of the metatranscriptome of eight social and solitary wild bee species reveals novel viruses and bee parasites	viruses wild species including stranded discovered solitary high sequencing 
2018-02-08	Short-Term Exposure to Lambda-Cyhalothrin Negatively Affects the Survival and Memory-Related Characteristics of Worker Bees Apis mellifera	
2018-02-08	Effects of neonicotinoid imidacloprid exposure on bumble bee (Hymenoptera: Apidae) queen survival and nest initiation	imidacloprid queen bumble may nest study survival foraging exposure 
2018-02-01	The immunological dependence of plant-feeding animals on their host’s medical properties may explain part of honey bee colony losses	properties medicinal secondary dependence colony also declines causative namely 
2018-02-01	Nosema ceranae disease of the honey bee (Apis mellifera)	ceranae pathology effects well colony research individual high health 
2018-02-01	Specialty oilseed crops provide an abundant source of pollen for pollinators and beneficial insects	oilseed pollen crops beneficial production oilseeds values officinalis natural 
2018-02-01	Reproduction of parasitic mites Varroa destructor in original and new honeybee hosts	host mite reproduction due original new lack hosts infestations 
2018-02-01	Characterization of gut bacterial flora of Apis mellifera from north-west Pakistan	gut bacterial bacteria beneficial isolates microbiota involved followed genera 
2018-02-01	Stress decreases pollen foraging performance in honeybees	foraging pollen behaviour higher metabolic reduced nectar flight even 
2018-02-01	From field to food—will pesticide-contaminated pollen diet lead to a contamination of royal jelly?	used pesticides concentrations queen contamination low fed larval process 
2018-02-01	Genomes of the Hymenoptera	genomes sequencing genome progress sequenced assembly represent least needed 
2018-01-15	Classical and geometric morphometric methods reveal differences between specimens of Varroa destructor (Mesostigmata: Varroidae) from seven provinces of Iran	morphometric geometric specimens used length analysis difference including located 
2018-01-07	Nutritional Physiology and Ecology of Honey Bees	colony food pollen shows clearly labor proportions stores also 
2018-01-02	Determining the minimum number of pollen grains needed for accurate honey bee (Apis mellifera) colony pollen pellet analysis	pollen floral taxa taxonomic count grains found number three 
2018-01-01	Using colony monitoring devices to evaluate the impacts of land use and nutritional value of forage on honey bee health	colony devices health pollen used scales growing two weight 
2018-01-01	Lactobacillus kunkeei strains decreased the infection by honey bee pathogens Paenibacillus larvae and Nosema ceranae	larvae effect improve ceranae infected beneficial mixture adult use 
2018-01-01	Lethal effects of Cr(III) alone and in combination with propiconazole and clothianidin in honey bees	heavy propiconazole combination antagonistic anthropogenic urban low toxicity mellifera 
2018-01-01	Epormenis cestri secretions in Sebastiania schottiana trees cause mass death of honey bee Apis mellifera larvae in Uruguay	larvae mortality nectar larval secretions healthy affected collect susceptible 
2018-01-01	The impact of selected pesticides on honey bees	pesticides plant elements concentration presence protection study survival impact 
2018-01-01	Primary data in pollination services mapping: potential service provision by honey bees (Apis mellifera) in Cumberland and Colchester, Nova Scotia	ecosystem data model services resource field utilized mapping using 
2018-01-01	Honey yield of different commercial apiaries treated with Lactobacillus salivarius A3iob, a new bee-probiotic strain	hives treated higher impact fed yield main average overall 
2018-01-01	Honey bee (Apis mellifera) nurses do not consume pollens based on their nutritional quality	nutritional pollens nurses protein pollen diets prefer different plant 
2018-01-01	Mitigating effects of pollen during paraquat exposure on gene expression and pathogen prevalence in Apis mellifera L	oxidative pollen especially paraquat effects reported gene well pathogen 
